name,category,asr_model,genai_model,sum_num_words,coverage
ouder-worden-2040,interviews,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,579,0.6753022452504318
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,727,0.6327372764786795
seksuele-voorlichting,interviews,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,686,0.6428571428571429
verzorgings-staat,interviews,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,683,0.6808199121522694
angststoornis,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,486,0.41358024691358025
antidepressiva,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,608,0.45230263157894735
baan,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,815,0.43190184049079755
intake-bedrijf,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,791,0.47661188369152974
misbruik,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,724,0.35497237569060774
studie,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,719,0.4756606397774687
vrijheden,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5_5-high,762,0.4015748031496063
abdomen,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,477,0.570230607966457
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,235,0.34893617021276596
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,485,0.5092783505154639
bewegingsapparaat,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,515,0.45048543689320386
diabetes,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,398,0.41959798994974873
hartziekten,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,444,0.42342342342342343
neurologie,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,571,0.4903677758318739
oncologie,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5_5-high,525,0.44571428571428573
GGZ-exposure-therapie,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,624,0.6826923076923077
hulpverleners,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,759,0.7852437417654808
interview-113,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,645,0.6713178294573643
ouder-worden-2040,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,593,0.6408094435075885
ouderen-zorg,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,678,0.6519174041297935
seksuele-voorlichting,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,569,0.6959578207381371
verzorgings-staat,interviews,Whisper-large-v3-fast,transcript_GPT-5_5-high,562,0.6619217081850534
angststoornis,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,488,0.4323770491803279
antidepressiva,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,649,0.4576271186440678
baan,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,837,0.4336917562724014
intake-bedrijf,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,860,0.5674418604651162
misbruik,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,714,0.4061624649859944
studie,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,782,0.44501278772378516
vrijheden,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5_5-high,767,0.41851368970013036
