name,category,asr_model,genai_model,sum_num_words,coverage
hulpverleners,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,474,0.6455696202531646
interview-113,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,424,0.49056603773584906
ouder-worden-2040,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,420,0.580952380952381
ouderen-zorg,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,515,0.5825242718446602
seksuele-voorlichting,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,487,0.6529774127310062
verzorgings-staat,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,443,0.6455981941309256
angststoornis,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,292,0.4246575342465753
antidepressiva,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,552,0.3641304347826087
baan,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,631,0.393026941362916
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,642,0.43457943925233644
misbruik,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,507,0.3629191321499014
studie,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,436,0.5
vrijheden,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_GPT-5,512,0.326171875
abdomen,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,589,0.3242784380305603
ademhaling,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,162,0.41975308641975306
auto-immuunziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,415,0.40240963855421685
bewegingsapparaat,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,447,0.33109619686800895
diabetes,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,429,0.34965034965034963
hartziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,497,0.32796780684104626
neurologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,272,0.5147058823529411
oncologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_GPT-5,380,0.3894736842105263
GGZ-exposure-therapie,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,463,0.6436285097192225
hulpverleners,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,555,0.7063063063063063
interview-113,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,553,0.5117540687160941
ouder-worden-2040,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,438,0.5753424657534246
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,497,0.5271629778672032
seksuele-voorlichting,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,446,0.6457399103139013
verzorgings-staat,interviews,Qwen3 ASR 1.7B,transcript_GPT-5,506,0.5909090909090909
angststoornis,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,330,0.4393939393939394
antidepressiva,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,536,0.2891791044776119
baan,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,393,0.5038167938931297
intake-bedrijf,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,636,0.42138364779874216
misbruik,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,539,0.4025974025974026
studie,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,421,0.498812351543943
vrijheden,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_GPT-5,608,0.3355263157894737
abdomen,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,277,0.5703971119133574
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,133,0.41353383458646614
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,367,0.5667574931880109
bewegingsapparaat,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,468,0.3247863247863248
diabetes,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,489,0.39059304703476483
hartziekten,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,311,0.3633440514469453
neurologie,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,440,0.3090909090909091
oncologie,Dokter Patient,Whisper-large-v3-fast,transcript_GPT-5,377,0.35013262599469497
GGZ-exposure-therapie,interviews,Whisper-large-v3-fast,transcript_GPT-5,451,0.6319290465631929
hulpverleners,interviews,Whisper-large-v3-fast,transcript_GPT-5,561,0.7433155080213903
interview-113,interviews,Whisper-large-v3-fast,transcript_GPT-5,514,0.5486381322957199
ouder-worden-2040,interviews,Whisper-large-v3-fast,transcript_GPT-5,553,0.6184448462929476
ouderen-zorg,interviews,Whisper-large-v3-fast,transcript_GPT-5,523,0.5525812619502868
seksuele-voorlichting,interviews,Whisper-large-v3-fast,transcript_GPT-5,467,0.6145610278372591
verzorgings-staat,interviews,Whisper-large-v3-fast,transcript_GPT-5,461,0.6420824295010846
angststoornis,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,280,0.45357142857142857
antidepressiva,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,591,0.31810490693739424
baan,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,646,0.47213622291021673
intake-bedrijf,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,672,0.4568452380952381
misbruik,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,506,0.35375494071146246
studie,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,263,0.5817490494296578
vrijheden,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_GPT-5,532,0.3082706766917293
