name,category,asr_model,genai_model,sum_num_words,bertscore,rouge,compression_rate,density,coverage,summac
misbruik,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_High,468,"[0.71235, 0.71314, 0.71275]",0.4922737306843267,0.3248414985590778,0.6837606837606838,0.0,0.42714568734169006
ademhaling,Dokter Patient,gt,transcript_Gemini_3.5_Flash_High,210,"[1.0, 1.0, 1.0]",1.0,1.2285992217898833,0.4142857142857143,0.0,0.29914763722230087
neurologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_High,446,"[0.7446, 0.76688, 0.75558]",0.4639423076923077,0.6619183285849952,0.4977578475336323,0.0,0.34225234160056484
interview-113,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_High,285,"[0.74979, 0.73234, 0.74096]",0.42105263157894735,0.23093603180339717,1.024561403508772,0.0,0.42515806343994644
abdomen,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_High,405,"[0.73285, 0.73813, 0.73548]",0.5367483296213809,0.7954891801280097,0.6197530864197531,0.0,0.3896092579055291
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_High,324,"[0.71199, 0.72946, 0.72062]",0.4778761061946903,0.5379815518176886,0.6975308641975309,0.0,0.3668001687721066
misbruik,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_High,446,"[0.68683, 0.70748, 0.69701]",0.5275938189845475,0.32311239193083574,0.5224215246636771,0.0,0.3921952186660333
ouderen-zorg,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_High,305,"[0.57037, 0.59155, 0.58077]",0.2209737827715356,0.06658485990592222,0.9573770491803278,0.0,0.39143064618110657
hulpverleners,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_High,295,"[0.76618, 0.74383, 0.75484]",0.3723849372384937,0.153362975509916,2.23728813559322,0.0,0.4827700719237328
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_High,128,"[0.72377, 0.7315, 0.72762]",0.2966507177033493,0.7762645914396887,0.6171875,0.0,0.2982422836124897
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_High,381,"[0.58807, 0.60045, 0.5942]",0.2397003745318352,0.08984135331755631,1.0,0.0,0.4044871150205533
bewegingsapparaat,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_High,252,"[0.70523, 0.68276, 0.69381]",0.431980906921241,0.47388955582232895,0.7857142857142857,0.0,0.34923144709318876
antidepressiva,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_High,580,"[1.0, 1.0, 1.0]",1.0,0.44793662961543373,0.5465517241379311,0.0,0.33768844274947274
interview-113,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_High,337,"[0.66749, 0.67423, 0.67084]",0.3522267206477733,0.28538730273461027,0.9109792284866469,0.0,0.42192078062466215
ouder-worden-2040,interviews,gt,transcript_Gemini_3.5_Flash_High,214,"[1.0, 1.0, 1.0]",1.0,0.14636910469880568,1.1355140186915889,0.0,0.547224834561348
neurologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_High,422,"[0.7765, 0.7877, 0.78206]",0.4879807692307692,0.6348528015194682,0.5308056872037915,0.0,0.3498166609141562
studie,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_High,492,"[0.53373, 0.52963, 0.53167]",0.42083333333333334,0.42155243600330305,0.6016260162601627,0.0,0.2753643782602416
