name,category,asr_model,genai_model,sum_num_words,bertscore,rouge,compression_rate,density,coverage,summac
ouder-worden-2040,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,131,"[0.54341, 0.56828, 0.55557]",0.2033898305084746,0.08002789643448696,1.4809160305343512,0.0,0.47224803765614826
diabetes,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,225,"[0.67204, 0.66937, 0.6707]",0.3287671232876712,0.5162504276428327,0.6044444444444445,0.0,0.25734264984288635
bewegingsapparaat,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,244,"[0.7015, 0.71505, 0.70821]",0.3619631901840491,0.462484993997599,0.7868852459016393,0.0,0.19119659219594562
hartziekten,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,179,"[0.71044, 0.7291, 0.71965]",0.358695652173913,0.3356643356643357,0.6424581005586593,0.0,0.3014882044358687
vrijheden,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,227,"[0.55619, 0.53668, 0.54626]",0.2127659574468085,0.20992204110559887,0.5550660792951542,0.0,0.20323572479761565
verzorgings-staat,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,113,"[0.59785, 0.57674, 0.5871]",0.26605504587155965,0.024581085426417522,1.7079646017699115,0.0,0.3747413232922554
oncologie,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,277,"[0.6931, 0.69094, 0.69202]",0.27615062761506276,0.5732421875,0.8736462093862816,0.0,0.3098852162559827
intake-bedrijf,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,395,"[0.46572, 0.48483, 0.47508]",0.16877637130801687,0.20926517571884984,0.5746835443037974,0.0,0.1868704031495487
studie,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,304,"[0.51981, 0.51284, 0.5163]",0.2057142857142857,0.2606661161574456,0.6875,0.0,0.17271333799830504
studie,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,381,"[0.49771, 0.49621, 0.49696]",0.21714285714285714,0.3230112854390311,0.6876640419947506,0.0,0.22944894433021545
auto-immuunziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,181,"[0.65778, 0.663, 0.66038]",0.36220472440944884,0.36082474226804123,0.9613259668508287,0.0,0.3154761263479789
seksuele-voorlichting,interviews,gt,transcript_Gemini_3.1_Pro_Low,104,"[1.0, 1.0, 1.0]",1.0,0.05358948432760364,0.9423076923076923,0.0,0.23852224498987198
abdomen,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,249,"[0.787, 0.77609, 0.78151]",0.3767605633802817,0.47668393782383417,1.0562248995983936,0.0,0.30931275870118824
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,306,"[0.52583, 0.521, 0.5234]",0.16877637130801687,0.16118210862619808,0.6666666666666666,0.0,0.09397866433629623
GGZ-exposure-therapie,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,98,"[0.64522, 0.65496, 0.65005]",0.2558139534883721,0.03344445639316056,1.163265306122449,0.0,0.5452631960312525
vrijheden,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,236,"[1.0, 1.0, 1.0]",1.0,0.23529411764705882,0.5169491525423728,0.0,0.3372759329775969
hulpverleners,interviews,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,136,"[0.64807, 0.65587, 0.65195]",0.24752475247524752,0.06987084480203261,2.014705882352941,0.0,0.302435040473938
ademhaling,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,141,"[0.72512, 0.71991, 0.72251]",0.37142857142857144,0.8803501945525292,0.5673758865248227,0.0,0.2044994574971497
ouder-worden-2040,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,118,"[0.55107, 0.57224, 0.56146]",0.1440677966101695,0.07619213669252899,0.9915254237288136,0.0,0.5084810980728695
misbruik,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,277,"[0.54637, 0.58988, 0.56729]",0.20220588235294118,0.19988472622478387,0.779783393501805,0.0,0.2912464415033658
auto-immuunziekten,Dokter Patient,gt,transcript_Gemini_3.1_Pro_Low,128,"[1.0, 1.0, 1.0]",1.0,0.22707542051003798,0.9140625,0.0,0.316807980545693
GGZ-exposure-therapie,interviews,gt,transcript_Gemini_3.1_Pro_Low,87,"[1.0, 1.0, 1.0]",1.0,0.028031687995124923,1.160919540229885,0.0,0.5438267638285955
vrijheden,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,369,"[0.69765, 0.68117, 0.68932]",0.24680851063829787,0.32955350815024803,0.5365853658536586,0.0,0.13566760742105544
oncologie,Dokter Patient,gt,transcript_Gemini_3.1_Pro_Low,240,"[1.0, 1.0, 1.0]",1.0,0.4827473958333333,0.6375,0.0,0.2665727109249149
oncologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,309,"[0.69822, 0.70721, 0.70269]",0.301255230125523,0.6494140625,0.5307443365695793,0.0,0.25730426149333224
misbruik,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,273,"[1.0, 1.0, 1.0]",1.0,0.2029971181556196,0.5274725274725275,0.0,0.3861067667603493
diabetes,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,251,"[0.71505, 0.72153, 0.71828]",0.3493150684931507,0.5552514539856312,0.4302788844621514,0.0,0.20861378551593848
oncologie,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,171,"[0.67989, 0.67834, 0.67912]",0.3723849372384937,0.35546875,0.7485380116959064,0.0,0.2506958593360402
baan,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,281,"[0.64995, 0.6478, 0.64887]",0.28921568627450983,0.11562749065048127,0.7935943060498221,0.0,0.3551599658452548
intake-bedrijf,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,445,"[0.48494, 0.50652, 0.49549]",0.1518987341772152,0.21701277955271567,0.8876404494382022,0.0,0.2072036959644821
antidepressiva,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,330,"[0.51836, 0.51621, 0.51728]",0.29130434782608694,0.26549124824326054,0.5818181818181818,0.0,0.23383386645998275
GGZ-exposure-therapie,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,93,"[0.62821, 0.61844, 0.62329]",0.23255813953488372,0.025343226870272788,0.8709677419354839,0.0,0.44279744625091555
hartziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,258,"[0.70721, 0.70396, 0.70558]",0.32065217391304346,0.49213286713286714,0.5465116279069767,0.0,0.15891518397256732
ouder-worden-2040,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,94,"[0.62925, 0.57113, 0.59879]",0.16101694915254236,0.05797227791822858,1.3085106382978724,0.0,0.49083164930343626
abdomen,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,197,"[0.73803, 0.7333, 0.73566]",0.40492957746478875,0.39195367266077413,1.0101522842639594,0.0,0.39807706273027826
antidepressiva,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,265,"[0.50199, 0.49243, 0.49716]",0.21739130434782608,0.21029768749201483,0.6075471698113207,0.0,0.23454017750918865
baan,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,286,"[0.51721, 0.53021, 0.52362]",0.20588235294117646,0.11397216602292931,0.8006993006993007,0.0,0.35165890951951345
verzorgings-staat,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,142,"[0.60304, 0.59973, 0.60138]",0.26605504587155965,0.034049090714209154,1.2394366197183098,0.0,0.42070770263671875
seksuele-voorlichting,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,99,"[0.61162, 0.56899, 0.58953]",0.1553398058252427,0.04678126053252443,1.5858585858585859,0.0,0.2736910253763199
baan,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,342,"[0.64168, 0.63121, 0.6364]",0.24509803921568626,0.13653362761326712,0.5877192982456141,0.0,0.31697825386243705
seksuele-voorlichting,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,140,"[0.68966, 0.64637, 0.66731]",0.2524271844660194,0.06255476912706437,1.7785714285714285,0.0,0.30429793521761894
seksuele-voorlichting,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,135,"[0.65887, 0.64897, 0.65388]",0.21359223300970873,0.06255476912706437,1.6222222222222222,0.0,0.24372236281633378
neurologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,319,"[0.71001, 0.71125, 0.71063]",0.4056603773584906,0.48717948717948717,0.6551724137931034,0.0,0.2849454339593649
auto-immuunziekten,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,130,"[0.77001, 0.75389, 0.76187]",0.41732283464566927,0.25420510037981553,0.7230769230769231,0.0,0.3854736040035884
ouderen-zorg,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,141,"[0.62199, 0.60076, 0.61119]",0.23275862068965517,0.027054664446197446,0.9929078014184397,0.0,0.3634952927629153
diabetes,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,216,"[0.62146, 0.62301, 0.62223]",0.3219178082191781,0.5176188847074923,0.3333333333333333,0.0,0.15913542422155538
ouderen-zorg,interviews,gt,transcript_Gemini_3.1_Pro_Low,117,"[1.0, 1.0, 1.0]",1.0,0.024162211119876122,1.0,0.0,0.25046247864762944
angststoornis,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,269,"[0.57254, 0.58937, 0.58083]",0.24102564102564103,0.685583362707085,0.4646840148698885,0.0,0.08235439924257142
intake-bedrijf,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,238,"[1.0, 1.0, 1.0]",1.0,0.12468051118210863,0.9411764705882353,0.0,0.26897282841113895
neurologie,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,154,"[0.73197, 0.72126, 0.72658]",0.3113207547169811,0.2514245014245014,0.4935064935064935,0.0,0.41075210832059383
oncologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,312,"[0.65433, 0.66499, 0.65962]",0.200836820083682,0.677734375,0.4807692307692308,0.0,0.2926659015317758
baan,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,331,"[0.62146, 0.62858, 0.625]",0.23039215686274508,0.12850223775366318,0.6042296072507553,0.0,0.3580409912392497
angststoornis,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,244,"[0.61591, 0.61624, 0.61607]",0.2358974358974359,0.5964046528022559,0.5532786885245902,0.0,0.20779519847461156
interview-113,interviews,gt,transcript_Gemini_3.1_Pro_Low,124,"[1.0, 1.0, 1.0]",1.0,0.09806047464160944,1.0483870967741935,0.0,0.2896557152271271
ouder-worden-2040,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,139,"[0.57898, 0.58516, 0.58205]",0.1440677966101695,0.09083776479818673,1.1079136690647482,0.0,0.4776095449924469
ouder-worden-2040,interviews,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,111,"[0.61024, 0.60864, 0.60944]",0.1864406779661017,0.07000261529073315,1.09009009009009,0.0,0.514493981997172
studie,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,176,"[1.0, 1.0, 1.0]",1.0,0.1568951279933939,0.7215909090909091,0.0,0.2731817841529846
hulpverleners,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,147,"[0.62686, 0.63113, 0.62898]",0.25742574257425743,0.07325852212576751,1.3401360544217686,0.0,0.40533398943287985
baan,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,205,"[1.0, 1.0, 1.0]",1.0,0.08356323953160444,0.7121951219512195,0.0,0.41733854711055757
diabetes,Dokter Patient,gt,transcript_Gemini_3.1_Pro_Low,147,"[1.0, 1.0, 1.0]",1.0,0.3345877523092713,0.7414965986394558,0.0,0.28659603455000454
interview-113,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,131,"[0.56872, 0.54267, 0.55539]",0.12195121951219512,0.11155282496084809,1.0458015267175573,0.0,0.3546709716320038
hartziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,306,"[0.73783, 0.73223, 0.73502]",0.391304347826087,0.5588578088578089,0.46078431372549017,0.0,0.16634187002976736
neurologie,Dokter Patient,gt,transcript_Gemini_3.1_Pro_Low,213,"[1.0, 1.0, 1.0]",1.0,0.3150522317188984,0.755868544600939,0.0,0.4306172649065653
angststoornis,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,272,"[0.51524, 0.54497, 0.52969]",0.2564102564102564,0.685583362707085,0.45955882352941174,0.0,0.1746609564870596
baan,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,387,"[0.58686, 0.58923, 0.58804]",0.22549019607843138,0.15002145791183863,0.6072351421188631,0.0,0.3342583320207066
studie,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,332,"[0.53934, 0.52677, 0.53298]",0.22857142857142856,0.2972749793559042,0.5210843373493976,0.0,0.19619465619325638
verzorgings-staat,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,146,"[0.57581, 0.58353, 0.57964]",0.23853211009174313,0.03415627567973132,1.2123287671232876,0.0,0.4446086585521698
hulpverleners,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,102,"[0.63372, 0.62208, 0.62784]",0.21782178217821782,0.051168042910579435,2.156862745098039,0.0,0.3705781549215317
seksuele-voorlichting,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,117,"[0.51937, 0.47582, 0.49664]",0.1553398058252427,0.05979103471520054,1.4273504273504274,0.0,0.25704721982280415
angststoornis,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,351,"[0.60486, 0.61114, 0.60799]",0.30256410256410254,0.775819527670074,0.5726495726495726,0.0,0.18332911420025325
oncologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,293,"[0.78275, 0.77669, 0.77971]",0.35564853556485354,0.599609375,0.5563139931740614,0.0,0.20846704107064468
misbruik,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,279,"[0.49945, 0.52118, 0.51009]",0.16911764705882354,0.21878962536023056,0.5483870967741935,0.0,0.2849558487534523
hulpverleners,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,124,"[0.60601, 0.60145, 0.60372]",0.2376237623762376,0.06528336509280824,1.8548387096774193,0.0,0.43469228347142536
angststoornis,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,196,"[1.0, 1.0, 1.0]",1.0,0.45611561508635884,0.45918367346938777,0.0,0.24724617428504503
vrijheden,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,302,"[0.64477, 0.62779, 0.63616]",0.2553191489361702,0.29270021261516654,0.5099337748344371,0.0,0.15685504169336387
antidepressiva,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,387,"[0.49978, 0.4845, 0.49202]",0.2391304347826087,0.2999872237127891,0.5478036175710594,0.0,0.2060203296797616
abdomen,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,236,"[0.67614, 0.66968, 0.6729]",0.3204225352112676,0.49527583053946966,0.809322033898305,0.0,0.4003130621634997
bewegingsapparaat,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,264,"[0.66097, 0.6975, 0.67875]",0.3619631901840491,0.5276110444177671,0.7916666666666666,0.0,0.18081134068779647
interview-113,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,114,"[0.64764, 0.63263, 0.64004]",0.2032520325203252,0.09372364775328274,0.8771929824561403,0.0,0.40523057579994204
auto-immuunziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,200,"[0.72817, 0.69487, 0.71113]",0.2992125984251969,0.34210526315789475,0.685,0.0,0.21777807785706085
auto-immuunziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,212,"[0.68955, 0.67717, 0.6833]",0.30708661417322836,0.39907759088442757,0.4669811320754717,0.0,0.19784110629310211
vrijheden,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,263,"[0.66131, 0.64007, 0.65052]",0.2553191489361702,0.26321757618710134,0.5171102661596958,0.0,0.14414755308202334
GGZ-exposure-therapie,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,124,"[0.64013, 0.62071, 0.63027]",0.23255813953488372,0.03494999462307775,1.0161290322580645,0.0,0.5112996399402618
bewegingsapparaat,Dokter Patient,gt,transcript_Gemini_3.1_Pro_Low,164,"[1.0, 1.0, 1.0]",1.0,0.3397358943577431,1.048780487804878,0.0,0.39236442123850185
vrijheden,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,323,"[0.53472, 0.4983, 0.51586]",0.26382978723404255,0.2949681077250177,0.5356037151702786,0.0,0.17687884016948588
ouderen-zorg,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,127,"[0.54293, 0.52709, 0.53489]",0.21551724137931033,0.024688111724661815,1.1023622047244095,0.0,0.3697536736726761
hartziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,238,"[0.73069, 0.74104, 0.73583]",0.3858695652173913,0.4530885780885781,0.7310924369747899,0.0,0.20163476811005518
antidepressiva,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,306,"[0.63307, 0.57351, 0.60182]",0.3,0.2348281589370129,0.6437908496732027,0.0,0.2407629289664328
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,339,"[0.38933, 0.40569, 0.39734]",0.1518987341772152,0.1672523961661342,0.7581120943952803,0.0,0.10282803140580654
verzorgings-staat,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,123,"[0.56349, 0.55757, 0.56051]",0.21100917431192662,0.029047125656507914,1.3414634146341464,0.0,0.3085248112678528
abdomen,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,209,"[0.75023, 0.71597, 0.7327]",0.2992957746478873,0.4711978055470893,0.9617224880382775,0.0,0.290496787564321
hartziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,244,"[0.69158, 0.69552, 0.69354]",0.3532608695652174,0.4417249417249417,0.42213114754098363,0.0,0.1459843894610038
ademhaling,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,74,"[0.79308, 0.71327, 0.75106]",0.3238095238095238,0.4649805447470817,0.7837837837837838,0.0,0.24026452451944352
misbruik,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro_Low,366,"[0.46594, 0.49749, 0.4812]",0.24632352941176472,0.2695100864553314,0.6967213114754098,0.0,0.3189628740151723
ademhaling,Dokter Patient,gt,transcript_Gemini_3.1_Pro_Low,106,"[1.0, 1.0, 1.0]",1.0,0.6138132295719845,0.9339622641509434,0.0,0.1318898325165113
neurologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,259,"[0.75799, 0.76094, 0.75946]",0.36792452830188677,0.38366571699905033,0.5791505791505791,0.0,0.32631449974500215
interview-113,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,112,"[0.61896, 0.5717, 0.59439]",0.17073170731707318,0.09071196241416697,0.9732142857142857,0.0,0.3121582691868146
abdomen,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,180,"[0.69469, 0.70119, 0.69793]",0.2992957746478873,0.3633038707711064,0.9722222222222222,0.0,0.33818204918255407
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,226,"[0.72101, 0.67776, 0.69872]",0.2677165354330709,0.4525230602278893,0.5,0.0,0.3683501492653574
misbruik,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,275,"[0.49561, 0.51164, 0.5035]",0.1875,0.21878962536023056,0.52,0.0,0.3182841104765733
ouderen-zorg,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro_Low,149,"[0.59831, 0.58096, 0.58951]",0.2672413793103448,0.028194115756566454,0.9395973154362416,0.0,0.31047844886779785
hulpverleners,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,117,"[0.5922, 0.58594, 0.58905]",0.2376237623762376,0.05942550638718329,1.3846153846153846,0.0,0.4098936915397644
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro_Low,168,"[0.68981, 0.65893, 0.67402]",0.34285714285714286,1.0680933852140078,0.4880952380952381,0.0,0.17514610290527344
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,112,"[0.52508, 0.50771, 0.51625]",0.1896551724137931,0.020919157390364332,1.1517857142857142,0.0,0.30809668600559237
bewegingsapparaat,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,253,"[0.65757, 0.66568, 0.6616]",0.44785276073619634,0.4717887154861945,0.6126482213438735,0.0,0.26152729529600877
antidepressiva,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro_Low,231,"[1.0, 1.0, 1.0]",1.0,0.19011115369873516,0.48484848484848486,0.0,0.3255912182586534
interview-113,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro_Low,94,"[0.67803, 0.6302, 0.65324]",0.2032520325203252,0.07842428623057462,1.2340425531914894,0.0,0.3416199952363968
ouder-worden-2040,interviews,gt,transcript_Gemini_3.1_Pro_Low,119,"[1.0, 1.0, 1.0]",1.0,0.0729666114549734,1.0756302521008403,0.0,0.4917224824428558
neurologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro_Low,266,"[0.71369, 0.72771, 0.72063]",0.3915094339622642,0.4128679962013295,0.5601503759398496,0.0,0.3331298331419627
