name,category,asr_model,genai_model,sum_num_words,bertscore,rouge,compression_rate,density,coverage,summac
oncologie,Dokter Patient,gt,transcript_Gemini_3.1_Pro-high,376,"[1.0, 1.0, 1.0]",1.0,0.7600911458333334,0.5292553191489362,0.0,0.38270271332426503
oncologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,411,"[0.74126, 0.7136, 0.72717]",0.25866666666666666,0.8743489583333334,0.46715328467153283,0.0,0.32293220205853385
misbruik,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro-high,536,"[1.0, 1.0, 1.0]",1.0,0.39481268011527376,0.458955223880597,0.0,0.38997651614022977
diabetes,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,224,"[0.80787, 0.78649, 0.79704]",0.4228571428571429,0.46903865891207663,0.8660714285714286,0.0,0.17916395937403043
oncologie,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,355,"[0.71826, 0.73276, 0.72544]",0.26666666666666666,0.7412109375,0.6788732394366197,0.0,0.3524230265369018
baan,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,492,"[0.64148, 0.62197, 0.63157]",0.2540192926045016,0.20838697811292992,0.6138211382113821,0.0,0.43189509908358253
intake-bedrijf,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,823,"[0.62351, 0.63095, 0.62721]",0.3233644859813084,0.40686900958466454,0.6707168894289186,0.0,0.2644023666748913
antidepressiva,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,239,"[0.75236, 0.75033, 0.75135]",0.19887429643527205,0.1884502363613134,0.698744769874477,0.0,0.24703776517084666
GGZ-exposure-therapie,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,438,"[0.67433, 0.65317, 0.66358]",0.28019323671497587,0.11302290568878375,1.134703196347032,0.0,0.530368709936738
hartziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,193,"[0.7072, 0.71834, 0.71273]",0.19667590027700832,0.35955710955710957,0.6528497409326425,0.0,0.30604484575715935
ouder-worden-2040,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,268,"[0.65337, 0.67557, 0.66428]",0.2089041095890411,0.17287071746142446,1.0522388059701493,0.0,0.5193846225738525
abdomen,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,250,"[0.69986, 0.72627, 0.71282]",0.3705357142857143,0.510515086863761,0.872,0.0,0.42962967024909127
antidepressiva,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,291,"[0.74035, 0.70854, 0.72409]",0.16322701688555347,0.23061198415740386,0.6288659793814433,0.0,0.27785873588393717
baan,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,386,"[0.5999, 0.62906, 0.61413]",0.2572347266881029,0.14572987554411135,0.9067357512953368,0.0,0.3235289089381695
verzorgings-staat,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,378,"[0.62942, 0.67192, 0.64998]",0.25894736842105265,0.08878487977419701,1.17989417989418,0.0,0.3525641933083534
seksuele-voorlichting,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,423,"[0.7904, 0.79015, 0.79028]",0.3264094955489614,0.18665318503538927,1.3687943262411348,0.0,0.3410214072336321
baan,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,254,"[0.64446, 0.6134, 0.62855]",0.22186495176848875,0.10011648580712403,0.7165354330708661,0.0,0.3643586816532271
seksuele-voorlichting,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,242,"[0.71334, 0.73883, 0.72586]",0.26409495548961426,0.11547017189079879,1.3677685950413223,0.0,0.33750096823160464
seksuele-voorlichting,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,350,"[0.76865, 0.7805, 0.77453]",0.29376854599406527,0.15443208628244018,1.3828571428571428,0.0,0.2620410672143886
neurologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,236,"[0.78327, 0.77389, 0.77856]",0.3526570048309179,0.3599240265906933,0.7966101694915254,0.0,0.33501052025419015
auto-immuunziekten,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,213,"[0.67362, 0.65692, 0.66516]",0.4782608695652174,0.3676071622354856,0.8591549295774648,0.0,0.3309478010324871
ouderen-zorg,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,426,"[0.6148, 0.60841, 0.61159]",0.24087591240875914,0.08431939696730652,0.9859154929577465,0.0,0.33551368151198735
diabetes,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,379,"[0.75011, 0.73111, 0.74049]",0.32571428571428573,0.8703386931235032,0.40105540897097625,0.0,0.4494757976382971
ouderen-zorg,interviews,gt,transcript_Gemini_3.1_Pro-high,412,"[1.0, 1.0, 1.0]",1.0,0.08697811669150086,0.837378640776699,0.0,0.33858328354027534
angststoornis,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,305,"[0.70987, 0.7072, 0.70853]",0.3193916349809886,0.6841734226295383,0.5344262295081967,0.0,0.21937860772013665
intake-bedrijf,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro-high,536,"[1.0, 1.0, 1.0]",1.0,0.28682108626198083,0.6940298507462687,0.0,0.2784182151118594
neurologie,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,288,"[0.74449, 0.73994, 0.74221]",0.33816425120772947,0.4301994301994302,0.6527777777777778,0.0,0.29791174953182537
oncologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,470,"[0.68464, 0.68023, 0.68243]",0.34933333333333333,0.9195963541666666,0.6191489361702127,0.0,0.32920446231340367
baan,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,312,"[0.56912, 0.56502, 0.56706]",0.24437299035369775,0.12053215621359818,0.9551282051282052,0.0,0.36961961816996336
angststoornis,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,261,"[0.70031, 0.70037, 0.70034]",0.34220532319391633,0.5886499823757491,0.735632183908046,0.0,0.18473407100228703
interview-113,interviews,gt,transcript_Gemini_3.1_Pro-high,281,"[1.0, 1.0, 1.0]",1.0,0.22334658474882543,0.9715302491103203,0.0,0.3125496151692727
ouder-worden-2040,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,313,"[0.57444, 0.60333, 0.58853]",0.2363013698630137,0.18681893470490804,1.1150159744408945,0.0,0.4924628370338016
ouder-worden-2040,interviews,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,457,"[0.65855, 0.634, 0.64604]",0.3424657534246575,0.2620521314619475,1.0634573304157549,0.0,0.5174380350112915
studie,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro-high,298,"[1.0, 1.0, 1.0]",1.0,0.250206440957886,0.8791946308724832,0.0,0.2004243465406554
hulpverleners,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,428,"[0.72778, 0.74162, 0.73464]",0.19250425894378195,0.22076363893005857,1.6869158878504673,0.0,0.5384548687934876
baan,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro-high,312,"[1.0, 1.0, 1.0]",1.0,0.12108393108944884,0.8717948717948718,0.0,0.2983327368274331
diabetes,Dokter Patient,gt,transcript_Gemini_3.1_Pro-high,176,"[1.0, 1.0, 1.0]",1.0,0.3701676359904208,0.7045454545454546,0.0,0.19629350615044436
interview-113,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,197,"[0.63177, 0.63541, 0.63359]",0.25,0.15949885555957113,1.416243654822335,0.0,0.32535657721261185
hartziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,201,"[0.71707, 0.73411, 0.72549]",0.14681440443213298,0.3741258741258741,0.7263681592039801,0.0,0.28233814442699606
neurologie,Dokter Patient,gt,transcript_Gemini_3.1_Pro-high,208,"[1.0, 1.0, 1.0]",1.0,0.344017094017094,0.7740384615384616,0.0,0.2972902658467109
angststoornis,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,286,"[0.71792, 0.70812, 0.71298]",0.35361216730038025,0.6143813887909764,0.7797202797202797,0.0,0.19073216561228037
baan,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,273,"[0.66229, 0.652, 0.65711]",0.26366559485530544,0.10771871742995524,0.7838827838827839,0.0,0.29584898161036627
studie,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,361,"[0.56937, 0.55128, 0.56018]",0.3333333333333333,0.2800715661987338,1.296398891966759,0.0,0.2095013664741265
verzorgings-staat,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,374,"[0.65536, 0.69035, 0.6724]",0.22736842105263158,0.09342956161349102,1.0614973262032086,0.0,0.3241287971797742
hulpverleners,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,504,"[0.74051, 0.75602, 0.74819]",0.30153321976149916,0.2534406097819183,1.5615079365079365,0.0,0.47554651123506053
seksuele-voorlichting,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,382,"[0.79742, 0.82009, 0.8086]",0.34718100890207715,0.18099089989888775,1.455497382198953,0.0,0.4093609311078724
angststoornis,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,317,"[0.70022, 0.68805, 0.69408]",0.3193916349809886,0.7345787804018329,0.5962145110410094,0.0,0.27825295233300756
oncologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,377,"[0.67548, 0.67444, 0.67496]",0.3253333333333333,0.7353515625,0.5225464190981433,0.0,0.3850632968048255
misbruik,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,482,"[0.73196, 0.73646, 0.73421]",0.2953271028037383,0.3542363112391931,0.6369294605809128,0.0,0.4016383230686188
hulpverleners,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,484,"[0.71676, 0.71009, 0.71341]",0.2572402044293015,0.25174677112005084,1.3884297520661157,0.0,0.5014388059024457
angststoornis,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro-high,264,"[1.0, 1.0, 1.0]",1.0,0.5992245329573493,0.7878787878787878,0.0,0.16783855767811046
vrijheden,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,350,"[0.70991, 0.7352, 0.72234]",0.2620689655172414,0.32955350815024803,0.6085714285714285,0.0,0.22378905548861153
antidepressiva,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,272,"[0.70409, 0.68702, 0.69545]",0.15384615384615385,0.21873003705123292,0.6470588235294118,0.0,0.2605734462184565
abdomen,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,269,"[0.66021, 0.69652, 0.67788]",0.27232142857142855,0.5608046327339226,0.8550185873605948,0.0,0.38921521691715016
bewegingsapparaat,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,280,"[0.71419, 0.70171, 0.7079]",0.3401639344262295,0.5462184873949579,0.8285714285714286,0.0,0.2542911014136146
interview-113,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,395,"[0.54855, 0.56563, 0.55696]",0.275,0.3147813516443802,0.9544303797468354,0.0,0.4358873720402303
auto-immuunziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,235,"[0.67271, 0.6331, 0.6523]",0.40993788819875776,0.42213781877373846,0.9659574468085106,0.0,0.28533842062784565
auto-immuunziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,219,"[0.63459, 0.59403, 0.61364]",0.35403726708074534,0.3684210526315789,1.08675799086758,0.0,0.3336387691088021
vrijheden,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,358,"[0.68481, 0.70704, 0.69574]",0.2160919540229885,0.3160878809355067,0.6703910614525139,0.0,0.1293412013665626
GGZ-exposure-therapie,interviews,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,335,"[0.68806, 0.64837, 0.66763]",0.28502415458937197,0.09180198587661756,1.0626865671641792,0.0,0.5323003693060442
bewegingsapparaat,Dokter Patient,gt,transcript_Gemini_3.1_Pro-high,245,"[1.0, 1.0, 1.0]",1.0,0.5090036014405762,1.0979591836734695,0.0,0.2038702715653926
vrijheden,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,345,"[0.64647, 0.65842, 0.65239]",0.17701149425287357,0.29751948972360026,0.6753623188405797,0.0,0.1526405418291688
ouderen-zorg,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,535,"[0.70003, 0.71603, 0.70794]",0.2895377128953771,0.11222134572121424,0.9869158878504672,0.0,0.3490710274449417
hartziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,221,"[0.76363, 0.77024, 0.76692]",0.2077562326869806,0.41025641025641024,0.7330316742081447,0.0,0.2648479213508276
antidepressiva,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,267,"[0.69205, 0.66042, 0.67587]",0.18386491557223264,0.2114475533409991,0.7153558052434457,0.0,0.2765713153140886
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,757,"[0.63954, 0.6387, 0.63912]",0.2560747663551402,0.386741214057508,0.7305151915455746,0.0,0.3172993080287769
verzorgings-staat,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,465,"[0.754, 0.75586, 0.75493]",0.3431578947368421,0.11140090749937476,1.3053763440860215,0.0,0.32146635489619296
abdomen,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,265,"[0.68066, 0.70962, 0.69484]",0.375,0.5483084425480037,0.9584905660377359,0.0,0.38319188775494695
hartziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,184,"[0.6904, 0.71436, 0.70218]",0.19667590027700832,0.3548951048951049,0.6141304347826086,0.0,0.24427233297716489
ademhaling,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,104,"[0.7399, 0.73702, 0.73846]",0.373015873015873,0.5982490272373541,0.9134615384615384,0.0,0.1565591184688466
misbruik,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.1_Pro-high,531,"[0.64461, 0.66854, 0.65636]",0.37009345794392523,0.38420749279538907,0.6365348399246704,0.0,0.38050499101800306
ademhaling,Dokter Patient,gt,transcript_Gemini_3.1_Pro-high,127,"[1.0, 1.0, 1.0]",1.0,0.7752918287937743,0.8740157480314961,0.0,0.12042852242787679
neurologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,375,"[0.82485, 0.82103, 0.82294]",0.4106280193236715,0.6049382716049383,0.5973333333333334,0.0,0.45399758819004765
interview-113,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,273,"[0.60341, 0.6141, 0.6087]",0.24285714285714285,0.21190218046018552,1.0769230769230769,0.0,0.31202363818883894
abdomen,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,255,"[0.65335, 0.69516, 0.67361]",0.32142857142857145,0.5044193843340445,0.9333333333333333,0.0,0.4870227016508579
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,181,"[0.70764, 0.67731, 0.69214]",0.33540372670807456,0.3209441128594683,0.8453038674033149,0.0,0.2001677708557019
misbruik,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,484,"[0.54026, 0.52166, 0.5308]",0.27476635514018694,0.3527377521613833,0.49173553719008267,0.0,0.4120527842352467
ouderen-zorg,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,466,"[0.58396, 0.60193, 0.59281]",0.26034063260340634,0.09349344085079031,0.9206008583690987,0.0,0.305254135766755
hulpverleners,interviews,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,543,"[0.73072, 0.74339, 0.737]",0.28109028960817717,0.2701672665678594,1.9797421731123388,0.0,0.49541398833195366
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.1_Pro-high,110,"[0.76014, 0.76522, 0.76267]",0.42063492063492064,0.6478599221789884,0.9090909090909091,0.0,0.16799119407577173
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,456,"[0.65909, 0.65381, 0.65644]",0.2749391727493917,0.0897537032167587,1.019736842105263,0.0,0.34666502372971897
bewegingsapparaat,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,242,"[0.69443, 0.69907, 0.69674]",0.28688524590163933,0.49939975990396157,0.8388429752066116,0.0,0.25786514882929623
antidepressiva,Psychologische gespreksvoering,gt,transcript_Gemini_3.1_Pro-high,534,"[1.0, 1.0, 1.0]",1.0,0.4149738086112176,0.5617977528089888,0.0,0.36044151037931443
interview-113,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.1_Pro-high,233,"[0.65028, 0.659, 0.65461]",0.2642857142857143,0.18588121913022526,1.094420600858369,0.0,0.37233571661636233
ouder-worden-2040,interviews,gt,transcript_Gemini_3.1_Pro-high,293,"[1.0, 1.0, 1.0]",1.0,0.1755731845523494,1.0375426621160408,0.0,0.5069732517004013
neurologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.1_Pro-high,263,"[0.73979, 0.74851, 0.74413]",0.3285024154589372,0.4147673314339981,0.8859315589353612,0.0,0.2895677739288658
studie,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.1_Pro-high,530,"[0.5234, 0.49981, 0.51133]",0.2727272727272727,0.430635838150289,0.7773584905660378,0.0,0.36764268577098846
