name,category,asr_model,genai_model,sum_num_words,bertscore,rouge,compression_rate,density,coverage,summac
studie,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,251,"[0.55547, 0.50373, 0.52834]",0.17274939172749393,0.21992843380126617,1.0836653386454183,0.0,0.42425977556329025
studie,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,255,"[0.53608, 0.50907, 0.52223]",0.27007299270072993,0.20547756674924306,1.1686274509803922,0.0,0.32217843731244405
auto-immuunziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,415,"[0.77111, 0.76911, 0.77011]",0.3103448275862069,0.7129679869777537,0.9228915662650602,0.0,0.3911905400454998
seksuele-voorlichting,interviews,gt,transcript_Gemini_3.5_Flash_Low,417,"[1.0, 1.0, 1.0]",1.0,0.20815638692281765,1.5707434052757794,0.0,0.31894971203544864
abdomen,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,268,"[0.74808, 0.74403, 0.74605]",0.20464135021097046,0.6022554099359951,1.3470149253731343,0.0,0.5169300123264915
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,642,"[0.74136, 0.74001, 0.74069]",0.33431516936671574,0.32899361022364215,1.0046728971962617,0.0,0.33867435436695814
GGZ-exposure-therapie,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,464,"[0.73861, 0.71135, 0.72473]",0.33458646616541354,0.12499551923145857,1.144396551724138,0.0,0.6100588089996769
vrijheden,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,598,"[1.0, 1.0, 1.0]",1.0,0.5839829907866761,0.6404682274247492,0.0,0.35243174424622115
hulpverleners,interviews,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,457,"[0.61201, 0.62665, 0.61924]",0.3433628318584071,0.23572588044322113,1.7680525164113785,0.0,0.517575005069375
ademhaling,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,107,"[0.7933, 0.79763, 0.79546]",0.50625,0.6206225680933852,0.7289719626168224,0.0,0.24903849219637259
ouder-worden-2040,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,553,"[0.60174, 0.58741, 0.59449]",0.34796238244514105,0.34452096591404413,1.4502712477396023,0.0,0.5817648316583326
misbruik,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,507,"[0.73615, 0.72526, 0.73067]",0.42410714285714285,0.34651296829971184,0.7731755424063116,0.0,0.40830264031887054
auto-immuunziekten,Dokter Patient,gt,transcript_Gemini_3.5_Flash_Low,349,"[1.0, 1.0, 1.0]",1.0,0.6106890938686923,1.6074498567335243,0.0,0.36667145754176156
GGZ-exposure-therapie,interviews,gt,transcript_Gemini_3.5_Flash_Low,533,"[1.0, 1.0, 1.0]",1.0,0.14747105423522242,1.1669793621013134,0.0,0.5902568004799612
vrijheden,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,426,"[0.71388, 0.71573, 0.7148]",0.24120603015075376,0.38823529411764707,0.5704225352112676,0.0,0.31046665584047634
oncologie,Dokter Patient,gt,transcript_Gemini_3.5_Flash_Low,377,"[1.0, 1.0, 1.0]",1.0,0.7805989583333334,0.7374005305039788,0.0,0.47403641045093536
oncologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,380,"[0.6804, 0.71864, 0.699]",0.4175531914893617,0.751953125,0.8473684210526315,0.0,0.45141780536089626
misbruik,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,673,"[1.0, 1.0, 1.0]",1.0,0.46731988472622477,0.711738484398217,0.0,0.4026285894215107
diabetes,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,277,"[0.66836, 0.63891, 0.6533]",0.21212121212121213,0.6281217926787547,1.339350180505415,0.0,0.2734769265211764
oncologie,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,377,"[0.7046, 0.72202, 0.7132]",0.5478723404255319,0.7607421875,1.103448275862069,0.0,0.45222353367578416
baan,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,631,"[0.76247, 0.7182, 0.73967]",0.23478260869565218,0.2516706517074367,0.8050713153724247,0.0,0.5302365720272064
intake-bedrijf,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,650,"[0.74007, 0.73011, 0.73506]",0.33431516936671574,0.3039936102236422,1.02,0.0,0.31641175826230356
antidepressiva,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,536,"[0.68026, 0.67672, 0.67848]",0.37181409295352325,0.415484860099655,0.44216417910447764,0.0,0.3784522425496217
GGZ-exposure-therapie,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,463,"[0.71556, 0.67375, 0.69403]",0.31390977443609025,0.13833028641072517,1.2699784017278617,0.0,0.6209791066317722
hartziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,311,"[0.71437, 0.70009, 0.70716]",0.34972677595628415,0.5751748251748252,0.6591639871382636,0.0,0.24569568689912558
ouder-worden-2040,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,438,"[0.55839, 0.54398, 0.55109]",0.2664576802507837,0.3021532560369628,1.264840182648402,0.0,0.5567245709896088
abdomen,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,378,"[0.73811, 0.73563, 0.73687]",0.4029535864978903,0.7680585187442853,1.1164021164021165,0.0,0.3942509863687598
antidepressiva,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,591,"[0.76808, 0.76073, 0.76438]",0.29985007496251875,0.5247221157531621,0.544839255499154,0.0,0.38722895657022793
baan,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,646,"[0.73788, 0.72357, 0.73065]",0.2417391304347826,0.25093495187296916,1.0108359133126934,0.0,0.5155525546182286
verzorgings-staat,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,464,"[0.73914, 0.75953, 0.7492]",0.3232931726907631,0.1238343634999464,1.3038793103448276,0.0,0.3770203020423651
seksuele-voorlichting,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,446,"[0.76952, 0.77347, 0.77149]",0.3942307692307692,0.20754971351533535,1.4170403587443947,0.0,0.37345406166943057
baan,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,393,"[0.74193, 0.72093, 0.73128]",0.1634782608695652,0.17380908589295568,0.8956743002544529,0.0,0.3979375660419464
seksuele-voorlichting,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,487,"[0.83792, 0.82818, 0.83302]",0.4495192307692308,0.23707448601280756,1.4661190965092403,0.0,0.3752726384305528
seksuele-voorlichting,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,444,"[0.75429, 0.76605, 0.76013]",0.3870192307692308,0.20815638692281765,1.4031531531531531,0.0,0.36723227679729464
neurologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,272,"[0.72043, 0.72253, 0.72148]",0.27310924369747897,0.4157169990503324,1.0,0.0,0.33019491436425596
auto-immuunziekten,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,383,"[0.70245, 0.69069, 0.69652]",0.3850574712643678,0.5938686923494303,2.4490861618798956,0.0,0.4403428756804378
ouderen-zorg,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,545,"[0.52939, 0.53059, 0.52999]",0.25949367088607594,0.12028515499459491,0.8587155963302753,0.0,0.3877836468319098
diabetes,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,242,"[0.7528, 0.7436, 0.74817]",0.21717171717171718,0.5090660280533699,1.2231404958677685,0.0,0.20678717270493507
ouderen-zorg,interviews,gt,transcript_Gemini_3.5_Flash_Low,475,"[1.0, 1.0, 1.0]",1.0,0.10953340929675402,0.9515789473684211,0.0,0.39187698314587277
angststoornis,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,270,"[0.76617, 0.7954, 0.78051]",0.30563002680965146,0.6182587240042298,0.8185185185185185,0.0,0.22911004308197233
intake-bedrijf,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,680,"[1.0, 1.0, 1.0]",1.0,0.3291533546325879,0.7602941176470588,0.0,0.29156288222686666
neurologie,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,205,"[0.72412, 0.73549, 0.72976]",0.18277310924369747,0.30887939221272553,0.9804878048780488,0.0,0.32582734152674675
oncologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,381,"[0.67902, 0.70443, 0.69149]",0.4122340425531915,0.7623697916666666,0.800524934383202,0.0,0.4321514910185023
baan,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,422,"[0.63817, 0.6093, 0.6234]",0.14956521739130435,0.17049843663785175,0.8530805687203792,0.0,0.3599210577932271
angststoornis,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,292,"[0.79012, 0.82402, 0.80671]",0.35656836461126007,0.6778286922805781,0.7328767123287672,0.0,0.2522548470450075
interview-113,interviews,gt,transcript_Gemini_3.5_Flash_Low,412,"[1.0, 1.0, 1.0]",1.0,0.36429345861944346,1.2766990291262137,0.0,0.5473526301591293
ouder-worden-2040,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,345,"[0.64498, 0.67153, 0.65799]",0.29780564263322884,0.23572487141487228,1.0927536231884059,0.0,0.5806292245785395
ouder-worden-2040,interviews,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,502,"[0.57677, 0.57079, 0.57376]",0.32601880877742945,0.3344956847702903,1.292828685258964,0.0,0.6160378207763036
studie,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,412,"[1.0, 1.0, 1.0]",1.0,0.3387007982383705,0.9368932038834952,0.0,0.31537726975005603
hulpverleners,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,450,"[0.79914, 0.79616, 0.79765]",0.39469026548672564,0.24334815442162466,1.9,0.0,0.5306546464562416
baan,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,576,"[1.0, 1.0, 1.0]",1.0,0.25111887683158607,0.8854166666666666,0.0,0.3938027884811163
diabetes,Dokter Patient,gt,transcript_Gemini_3.5_Flash_Low,397,"[1.0, 1.0, 1.0]",1.0,0.9103660622647964,0.783375314861461,0.0,0.3491713208231059
interview-113,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,493,"[0.80527, 0.81483, 0.81002]",0.44282238442822386,0.37874954824719914,1.3103448275862069,0.0,0.5105077727087612
hartziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,497,"[0.7344, 0.71403, 0.72408]",0.4918032786885246,0.9131701631701632,0.8470824949698189,0.0,0.275726168602705
neurologie,Dokter Patient,gt,transcript_Gemini_3.5_Flash_Low,477,"[1.0, 1.0, 1.0]",1.0,0.7243589743589743,0.639412997903564,0.0,0.43258514409435206
angststoornis,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,330,"[0.82023, 0.83689, 0.82848]",0.35656836461126007,0.7574903066619668,0.7606060606060606,0.0,0.28057476150847616
baan,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,442,"[0.7759, 0.74388, 0.75955]",0.19304347826086957,0.1864999080375207,0.916289592760181,0.0,0.3667878088625995
studie,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,421,"[0.61521, 0.60212, 0.6086]",0.2773722627737226,0.34819708230112856,1.0688836104513064,0.0,0.33857862889766693
verzorgings-staat,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,443,"[0.50305, 0.54523, 0.52329]",0.30120481927710846,0.1048268962806817,1.4446952595936795,0.0,0.3787728777298561
hulpverleners,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,555,"[0.80075, 0.79876, 0.79975]",0.4584070796460177,0.2904933305102689,1.9747747747747748,0.0,0.5335770441639808
seksuele-voorlichting,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,467,"[0.76325, 0.76517, 0.76421]",0.38461538461538464,0.2363329962925514,1.385438972162741,0.0,0.35087139506278364
angststoornis,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,361,"[0.81569, 0.82684, 0.82123]",0.38873994638069703,0.8191751850546352,0.6648199445983379,0.0,0.2539459478855133
oncologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,349,"[0.65391, 0.68475, 0.66897]",0.4601063829787234,0.7125651041666666,0.9598853868194842,0.0,0.46684358939528464
misbruik,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,506,"[0.69427, 0.67165, 0.68277]",0.35714285714285715,0.3595389048991354,0.7094861660079052,0.0,0.38972814137545914
hulpverleners,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,474,"[0.81736, 0.80869, 0.813]",0.3504424778761062,0.29056390712118,1.738396624472574,0.0,0.5008874629934629
angststoornis,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,374,"[1.0, 1.0, 1.0]",1.0,0.8205851251321818,0.8877005347593583,0.0,0.2581699680261038
vrijheden,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,532,"[0.63741, 0.63231, 0.63485]",0.23785594639865998,0.5099929128277817,0.518796992481203,0.0,0.3316564284265041
antidepressiva,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,635,"[0.71759, 0.70235, 0.70989]",0.36431784107946025,0.48268813082918105,0.7732283464566929,0.0,0.41227090923172055
abdomen,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,277,"[0.73752, 0.72013, 0.72872]",0.26371308016877637,0.609570252971655,1.148014440433213,0.0,0.44481925823186574
bewegingsapparaat,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,444,"[0.7087, 0.68611, 0.69722]",0.36,0.828031212484994,1.1824324324324325,0.0,0.3682722246338581
interview-113,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,514,"[0.70566, 0.68412, 0.69472]",0.3771289537712895,0.40850499939766294,1.2762645914396886,0.0,0.48832797408103945
auto-immuunziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,293,"[0.79906, 0.81462, 0.80677]",0.46551724137931033,0.5284861638632664,1.3617747440273038,0.0,0.3843322299265613
auto-immuunziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,353,"[0.76275, 0.76734, 0.76504]",0.5287356321839081,0.5922409115572437,1.5495750708215297,0.0,0.2984421260189265
vrijheden,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,512,"[0.66643, 0.64633, 0.65622]",0.23115577889447236,0.49808646350106306,0.599609375,0.0,0.29769352126506066
GGZ-exposure-therapie,interviews,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,487,"[0.68142, 0.68565, 0.68353]",0.3007518796992481,0.139799978492311,1.051334702258727,0.0,0.5755361725886663
bewegingsapparaat,Dokter Patient,gt,transcript_Gemini_3.5_Flash_Low,501,"[1.0, 1.0, 1.0]",1.0,0.9663865546218487,0.7704590818363274,0.0,0.3239321821817645
vrijheden,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,571,"[0.64114, 0.66677, 0.6537]",0.34840871021775544,0.5119773210489015,0.5761821366024519,0.0,0.29726803410008096
ouderen-zorg,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,523,"[0.66805, 0.62666, 0.6467]",0.2320675105485232,0.12025593829432904,1.0152963671128108,0.0,0.3722041234854729
hartziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,345,"[0.73492, 0.72752, 0.7312]",0.4562841530054645,0.631993006993007,0.5362318840579711,0.0,0.32306213880127127
antidepressiva,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,660,"[0.75869, 0.76731, 0.76298]",0.3853073463268366,0.5251054043694903,0.5287878787878788,0.0,0.3293978005888001
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,619,"[0.63289, 0.64512, 0.63895]",0.36082474226804123,0.29864217252396164,0.8109854604200323,0.0,0.3208115512569403
verzorgings-staat,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,461,"[0.70438, 0.70028, 0.70233]",0.3072289156626506,0.11093643931544535,1.4663774403470715,0.0,0.37289708593617316
abdomen,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,281,"[0.69791, 0.69878, 0.69835]",0.21518987341772153,0.5909783602560195,1.3202846975088969,0.0,0.49879320096224544
hartziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,338,"[0.83429, 0.83621, 0.83524]",0.4016393442622951,0.6768648018648019,0.6449704142011834,0.0,0.33936206212169245
ademhaling,Dokter Patient,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,176,"[0.83176, 0.82756, 0.82966]",0.625,1.022373540856031,1.0511363636363635,0.0,0.2418113320388577
misbruik,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Gemini_3.5_Flash_Low,507,"[0.62852, 0.62453, 0.62652]",0.4538690476190476,0.3463976945244957,0.6903353057199211,0.0,0.4075114998434271
ademhaling,Dokter Patient,gt,transcript_Gemini_3.5_Flash_Low,161,"[1.0, 1.0, 1.0]",1.0,0.9124513618677043,0.9627329192546584,0.0,0.14261169238016008
neurologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,401,"[0.74733, 0.75015, 0.74873]",0.32142857142857145,0.6004273504273504,0.8802992518703242,0.0,0.31773221628232434
interview-113,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,424,"[0.76054, 0.76668, 0.76359]",0.35523114355231145,0.3442958679677147,1.0849056603773586,0.0,0.46848159885177243
abdomen,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,589,"[0.68981, 0.70613, 0.69787]",0.4388185654008439,1.1917098445595855,0.6502546689303905,0.0,0.39427811010844177
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,367,"[0.84794, 0.82829, 0.838]",0.5919540229885057,0.6437873033098209,1.6021798365122615,0.0,0.3739839761704207
misbruik,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,452,"[0.69106, 0.67341, 0.68212]",0.36904761904761907,0.31769452449567726,0.7013274336283186,0.0,0.4020168940010278
ouderen-zorg,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,515,"[0.48125, 0.482, 0.48163]",0.2848101265822785,0.11137406141350396,1.0601941747572816,0.0,0.3502915858501388
hulpverleners,interviews,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,561,"[0.73052, 0.71462, 0.72248]",0.415929203539823,0.29056390712118,2.2049910873440286,0.0,0.5259922472760081
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_Gemini_3.5_Flash_Low,133,"[0.84351, 0.83846, 0.84098]",0.54375,0.7908560311284046,0.8195488721804511,0.0,0.2642032513394952
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,497,"[0.64104, 0.64385, 0.64244]",0.23628691983122363,0.12028515499459491,0.8853118712273642,0.0,0.36081461927720476
bewegingsapparaat,Dokter Patient,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,447,"[0.68158, 0.68916, 0.68535]",0.386,0.8367346938775511,0.7337807606263982,0.0,0.33515324494962034
antidepressiva,Psychologische gespreksvoering,gt,transcript_Gemini_3.5_Flash_Low,668,"[1.0, 1.0, 1.0]",1.0,0.5262552702184745,0.4865269461077844,0.0,0.3668959115942319
interview-113,interviews,Qwen3 ASR 1.7B,transcript_Gemini_3.5_Flash_Low,553,"[0.69967, 0.7247, 0.71197]",0.40145985401459855,0.4381399831345621,1.0831826401446654,0.0,0.49003197345882654
ouder-worden-2040,interviews,gt,transcript_Gemini_3.5_Flash_Low,320,"[1.0, 1.0, 1.0]",1.0,0.20320808996600123,1.25,0.0,0.6058663412928581
neurologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Gemini_3.5_Flash_Low,523,"[0.74197, 0.74343, 0.7427]",0.38865546218487396,0.795346628679962,0.5774378585086042,0.0,0.39341622058834347
studie,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Gemini_3.5_Flash_Low,436,"[0.52343, 0.47516, 0.49813]",0.20681265206812652,0.37063033305807874,1.275229357798165,0.0,0.3073151508967082
