name,category,asr_model,genai_model,sum_num_words,bertscore,rouge,compression_rate,density,coverage,summac
misbruik,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,795,"[0.59037, 0.53457, 0.56109]",0.4537313432835821,0.5601152737752162,0.7056603773584905,0.0,0.38780930416809545
auto-immuunziekten,Dokter Patient,gt,transcript_Sonnet-5,368,"[1.0, 1.0, 1.0]",1.0,0.6923494302767227,0.8206521739130435,0.0,0.44442958215420897
GGZ-exposure-therapie,interviews,gt,transcript_Sonnet-5,390,"[1.0, 1.0, 1.0]",1.0,0.11847152023515073,1.3384615384615384,0.0,0.5245858553577872
vrijheden,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Sonnet-5,729,"[0.72521, 0.71547, 0.72031]",0.2998477929984779,0.6574060949681078,0.5967078189300411,0.0,0.34388823949677105
oncologie,Dokter Patient,gt,transcript_Sonnet-5,543,"[1.0, 1.0, 1.0]",1.0,1.05859375,1.0,0.0,0.38724546586828573
oncologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Sonnet-5,429,"[0.69659, 0.69719, 0.69689]",0.37822878228782286,0.892578125,1.2237762237762237,0.0,0.443399200886488
misbruik,Psychologische gespreksvoering,gt,transcript_Sonnet-5,671,"[1.0, 1.0, 1.0]",1.0,0.46455331412103745,0.7153502235469449,0.0,0.4354103056385237
diabetes,Dokter Patient,NVIDIA Canary 1B v2,transcript_Sonnet-5,337,"[0.83776, 0.8365, 0.83713]",0.3661616161616162,0.8091002394799863,0.8189910979228486,0.0,0.3244506972176688
oncologie,Dokter Patient,Cohere Labs Transcribe,transcript_Sonnet-5,396,"[0.7222, 0.70911, 0.7156]",0.41697416974169743,0.7952473958333334,0.7853535353535354,0.0,0.42443738877773285
baan,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,1077,"[0.76029, 0.74891, 0.75456]",0.437414030261348,0.40629023358469746,0.7214484679665738,0.0,0.44538450589839446
intake-bedrijf,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Sonnet-5,661,"[0.75364, 0.75453, 0.75409]",0.4,0.35407348242811504,0.9546142208774584,0.0,0.35137456688372526
antidepressiva,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Sonnet-5,574,"[0.67071, 0.67024, 0.67047]",0.37755102040816324,0.45087517567394914,0.9250871080139372,0.0,0.3781098126163406
GGZ-exposure-therapie,interviews,Qwen3 ASR 1.7B,transcript_Sonnet-5,289,"[0.70235, 0.71974, 0.71094]",0.2879177377892031,0.09319998566154067,1.3183391003460208,0.0,0.6491956994647071
hartziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Sonnet-5,401,"[0.73498, 0.71558, 0.72515]",0.3647959183673469,0.747086247086247,0.543640897755611,0.0,0.32864917388984133
ouder-worden-2040,interviews,Qwen3 ASR 1.7B,transcript_Sonnet-5,336,"[0.73274, 0.69028, 0.71087]",0.31554524361948955,0.24147851102780926,1.6517857142857142,0.0,0.48644137611755955
abdomen,Dokter Patient,Cohere Labs Transcribe,transcript_Sonnet-5,405,"[0.77044, 0.78974, 0.77997]",0.4152744630071599,0.835720816824139,1.017283950617284,0.0,0.457204427713385
antidepressiva,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Sonnet-5,593,"[0.70116, 0.69553, 0.69833]",0.2568027210884354,0.48894851156253993,0.7116357504215851,0.0,0.41845090422899495
baan,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Sonnet-5,694,"[0.72557, 0.72928, 0.72742]",0.3081155433287483,0.2804855618907486,0.7579250720461095,0.0,0.4745941162109375
verzorgings-staat,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,543,"[0.58596, 0.57842, 0.58217]",0.33540372670807456,0.1494515702597449,1.2302025782688766,0.0,0.3464590460062027
seksuele-voorlichting,interviews,Qwen3 ASR 1.7B,transcript_Sonnet-5,372,"[0.77642, 0.76511, 0.77072]",0.32494279176201374,0.17815975733063702,1.5376344086021505,0.0,0.2622749065359434
baan,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Sonnet-5,584,"[0.62117, 0.62103, 0.6211]",0.25997248968363135,0.23137759794004045,0.7071917808219178,0.0,0.47641698605027694
seksuele-voorlichting,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,339,"[0.73989, 0.75686, 0.74828]",0.2723112128146453,0.17977755308392315,1.2595870206489677,0.0,0.21914461226417467
seksuele-voorlichting,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,530,"[0.74105, 0.72001, 0.73038]",0.35697940503432496,0.24516346477923828,1.330188679245283,0.0,0.2775287919718286
neurologie,Dokter Patient,Qwen3 ASR 1.7B,transcript_Sonnet-5,436,"[0.73297, 0.77171, 0.75184]",0.35283363802559414,0.6688034188034188,0.805045871559633,0.0,0.4643157413894577
auto-immuunziekten,Dokter Patient,Cohere Labs Transcribe,transcript_Sonnet-5,374,"[0.70117, 0.70311, 0.70214]",0.3869209809264305,0.6817688551275095,0.8850267379679144,0.0,0.4068081127884595
ouderen-zorg,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,964,"[0.66923, 0.65977, 0.66447]",0.3877551020408163,0.2082858561954013,1.0352697095435686,0.0,0.29620265492644066
diabetes,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,526,"[0.73847, 0.70016, 0.71881]",0.4393939393939394,1.2192952446117002,0.8555133079847909,0.0,0.3217218974023126
ouderen-zorg,interviews,gt,transcript_Sonnet-5,491,"[1.0, 1.0, 1.0]",1.0,0.10345633564145265,1.1323828920570265,0.0,0.24101593904197216
angststoornis,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Sonnet-5,385,"[0.87651, 0.86323, 0.86982]",0.40487804878048783,0.925978145928798,0.4623376623376623,0.0,0.32083498483354395
intake-bedrijf,Psychologische gespreksvoering,gt,transcript_Sonnet-5,686,"[1.0, 1.0, 1.0]",1.0,0.35766773162939297,1.1705539358600583,0.0,0.302659506094642
neurologie,Dokter Patient,Cohere Labs Transcribe,transcript_Sonnet-5,372,"[0.76066, 0.76408, 0.76237]",0.3162705667276051,0.5842830009496676,0.9166666666666666,0.0,0.3820326260545037
oncologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,664,"[0.76942, 0.73521, 0.75193]",0.43357933579335795,1.265625,1.1174698795180722,0.0,0.40281017277485287
baan,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Sonnet-5,508,"[0.76991, 0.78387, 0.77683]",0.29436038514442914,0.21114585249218318,0.8858267716535433,0.0,0.5032300072220656
angststoornis,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,548,"[0.7162, 0.70384, 0.70996]",0.4024390243902439,1.3048995417694749,0.4635036496350365,0.0,0.3306250995205295
interview-113,interviews,gt,transcript_Sonnet-5,502,"[1.0, 1.0, 1.0]",1.0,0.4044091073364655,1.4860557768924303,0.0,0.4744224459864199
ouder-worden-2040,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,537,"[0.74235, 0.67909, 0.70931]",0.4037122969837587,0.34024932438322725,1.3165735567970205,0.0,0.5403882705029988
ouder-worden-2040,interviews,NVIDIA Canary 1B v2,transcript_Sonnet-5,344,"[0.70535, 0.71726, 0.71126]",0.28074245939675174,0.21942289251155087,1.4186046511627908,0.0,0.5148114573497039
studie,Psychologische gespreksvoering,gt,transcript_Sonnet-5,603,"[1.0, 1.0, 1.0]",1.0,0.5057803468208093,0.9336650082918739,0.0,0.36396850671233805
hulpverleners,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,721,"[0.73245, 0.74481, 0.73858]",0.5767716535433071,0.3821017714729339,2.2968099861303743,0.0,0.6164972010780784
baan,Psychologische gespreksvoering,gt,transcript_Sonnet-5,728,"[1.0, 1.0, 1.0]",1.0,0.2769909876770278,0.8324175824175825,0.0,0.4556209260019763
diabetes,Dokter Patient,gt,transcript_Sonnet-5,397,"[1.0, 1.0, 1.0]",1.0,0.9100239479986315,0.783375314861461,0.0,0.3491713208231059
interview-113,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,444,"[0.82807, 0.84059, 0.83428]",0.40119760479041916,0.3661004698229129,1.5,0.0,0.4702902331270955
hartziekten,Dokter Patient,Qwen3 ASR 1.7B,transcript_Sonnet-5,407,"[0.68037, 0.66379, 0.67197]",0.2576530612244898,0.75495337995338,0.5208845208845209,0.0,0.4206817208860929
neurologie,Dokter Patient,gt,transcript_Sonnet-5,548,"[1.0, 1.0, 1.0]",1.0,0.7939221272554606,0.7591240875912408,0.0,0.46025670940677327
angststoornis,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Sonnet-5,438,"[0.87761, 0.87013, 0.87386]",0.4634146341463415,1.0095170955234403,0.5296803652968036,0.0,0.31289288903085083
baan,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Sonnet-5,501,"[0.63522, 0.64503, 0.64009]",0.23796423658872076,0.20201091288087794,0.9021956087824351,0.0,0.44671371295338586
studie,Psychologische gespreksvoering,Qwen3 ASR 1.7B,transcript_Sonnet-5,509,"[0.60933, 0.59107, 0.60006]",0.3222591362126246,0.4669694467382329,0.7347740667976425,0.0,0.3871446338349155
verzorgings-staat,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,362,"[0.65316, 0.62393, 0.63821]",0.2422360248447205,0.09914609310800672,1.4447513812154695,0.0,0.2814825480182966
hulpverleners,interviews,Qwen3 ASR 1.7B,transcript_Sonnet-5,414,"[0.71179, 0.70383, 0.70779]",0.39173228346456695,0.22408073964288236,2.1884057971014492,0.0,0.4897631700885923
seksuele-voorlichting,interviews,Whisper-large-v3-fast,transcript_Sonnet-5,384,"[0.81038, 0.79781, 0.80405]",0.37986270022883295,0.18537243006403775,1.4557291666666667,0.0,0.28574985585042406
angststoornis,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Sonnet-5,394,"[0.8769, 0.86877, 0.87282]",0.3902439024390244,0.973916108565386,0.5279187817258884,0.0,0.3179580951956185
oncologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Sonnet-5,415,"[0.75317, 0.72986, 0.74134]",0.4833948339483395,0.8294270833333334,0.9686746987951808,0.0,0.4083041541564923
misbruik,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Sonnet-5,539,"[0.64707, 0.65734, 0.65216]",0.373134328358209,0.38743515850144095,0.7179962894248608,0.0,0.4235056221485138
hulpverleners,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,455,"[0.83195, 0.8209, 0.82639]",0.5413385826771654,0.24038393676335662,2.610989010989011,0.0,0.5325910101334254
angststoornis,Psychologische gespreksvoering,gt,transcript_Sonnet-5,411,"[1.0, 1.0, 1.0]",1.0,0.9146986253084244,0.8150851581508516,0.0,0.28924151979710744
vrijheden,Psychologische gespreksvoering,Whisper-large-v3-fast,transcript_Sonnet-5,637,"[0.68512, 0.69912, 0.69205]",0.3759512937595129,0.6039688164422395,0.5070643642072213,0.0,0.39010776771653083
antidepressiva,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Sonnet-5,470,"[0.74203, 0.73905, 0.74054]",0.2568027210884354,0.3725565350709084,0.7510638297872341,0.0,0.37642616050487215
abdomen,Dokter Patient,Whisper-large-v3-fast,transcript_Sonnet-5,423,"[0.75366, 0.77296, 0.76319]",0.40572792362768495,0.8661993294727217,1.049645390070922,0.0,0.47611000686883925
bewegingsapparaat,Dokter Patient,NVIDIA Canary 1B v2,transcript_Sonnet-5,393,"[0.72996, 0.71202, 0.72088]",0.45226130653266333,0.8076230492196879,0.9338422391857506,0.0,0.41065439775034235
interview-113,interviews,Whisper-large-v3-fast,transcript_Sonnet-5,370,"[0.79875, 0.80556, 0.80214]",0.33532934131736525,0.3065895675219853,1.7135135135135136,0.0,0.4303465481433604
auto-immuunziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Sonnet-5,380,"[0.73133, 0.71659, 0.72389]",0.3215258855585831,0.6475854584915898,0.7789473684210526,0.0,0.40413891179142175
auto-immuunziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,442,"[0.725, 0.71128, 0.71807]",0.35967302452316074,0.7799782962561042,0.9095022624434389,0.0,0.48187409208289217
vrijheden,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,545,"[0.67518, 0.66621, 0.67066]",0.2983257229832572,0.5156626506024097,0.6660550458715596,0.0,0.3477204592277606
GGZ-exposure-therapie,interviews,Cohere Labs Transcribe,transcript_Sonnet-5,587,"[0.70373, 0.71706, 0.71033]",0.36503856041131105,0.17073520450227622,1.2947189097103917,0.0,0.5892483780489248
bewegingsapparaat,Dokter Patient,gt,transcript_Sonnet-5,399,"[1.0, 1.0, 1.0]",1.0,0.8253301320528211,1.1403508771929824,0.0,0.31033137213924655
vrijheden,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Sonnet-5,462,"[0.79307, 0.79347, 0.79327]",0.273972602739726,0.4209780297661233,0.5995670995670995,0.0,0.35300886660814285
ouderen-zorg,interviews,Whisper-large-v3-fast,transcript_Sonnet-5,403,"[0.67843, 0.68639, 0.68239]",0.32857142857142857,0.10082683261752418,1.0521091811414391,0.0,0.2825057692825794
hartziekten,Dokter Patient,NVIDIA Canary 1B v2,transcript_Sonnet-5,371,"[0.74753, 0.75199, 0.74975]",0.3469387755102041,0.6841491841491841,0.6064690026954178,0.0,0.3712053671479225
antidepressiva,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Sonnet-5,460,"[0.60884, 0.63785, 0.62301]",0.2925170068027211,0.37127890634981475,0.65,0.0,0.38058335735247684
intake-bedrijf,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Sonnet-5,573,"[0.65311, 0.67282, 0.66282]",0.3357664233576642,0.29848242811501596,0.9476439790575916,0.0,0.33624149794722424
verzorgings-staat,interviews,Whisper-large-v3-fast,transcript_Sonnet-5,466,"[0.79636, 0.78286, 0.78955]",0.3498964803312629,0.12022580299403338,1.5751072961373391,0.0,0.272978130195822
abdomen,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,435,"[0.71526, 0.74785, 0.73119]",0.42720763723150357,0.8924108503505029,0.9977011494252873,0.0,0.4405634966320716
hartziekten,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,449,"[0.76134, 0.73169, 0.74622]",0.39540816326530615,0.840034965034965,0.6748329621380846,0.0,0.3151847369692944
ademhaling,Dokter Patient,Cohere Labs Transcribe,transcript_Sonnet-5,181,"[0.77104, 0.78134, 0.77616]",0.525,1.100194552529183,0.6850828729281768,0.0,0.18368173073977231
misbruik,Psychologische gespreksvoering,Cohere Labs Transcribe,transcript_Sonnet-5,581,"[0.75435, 0.75788, 0.75611]",0.3597014925373134,0.41268011527377524,0.6764199655765921,0.0,0.39950548369308997
ademhaling,Dokter Patient,gt,transcript_Sonnet-5,201,"[1.0, 1.0, 1.0]",1.0,1.3618677042801557,0.7014925373134329,0.0,0.07284164577722549
neurologie,Dokter Patient,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,525,"[0.75413, 0.76232, 0.7582]",0.40585009140767825,0.8364197530864198,0.7714285714285715,0.0,0.47501498901031236
interview-113,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,335,"[0.68524, 0.72721, 0.7056]",0.3373253493013972,0.2964703047825563,1.5522388059701493,0.0,0.4186273930328233
abdomen,Dokter Patient,Qwen3 ASR 1.7B,transcript_Sonnet-5,369,"[0.74057, 0.77902, 0.75931]",0.38902147971360385,0.8171289241085035,0.8536585365853658,0.0,0.5180356949567795
auto-immuunziekten,Dokter Patient,Whisper-large-v3-fast,transcript_Sonnet-5,421,"[0.73916, 0.74597, 0.74255]",0.26975476839237056,0.8073792729245794,0.7268408551068883,0.0,0.4470743087510909
misbruik,Psychologische gespreksvoering,NVIDIA Canary 1B v2,transcript_Sonnet-5,482,"[0.70279, 0.71381, 0.70826]",0.3044776119402985,0.345014409221902,0.6991701244813278,0.0,0.4376757623893874
ouderen-zorg,interviews,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,478,"[0.72275, 0.73259, 0.72763]",0.3346938775510204,0.11336079703158325,1.1527196652719665,0.0,0.37071807533502577
hulpverleners,interviews,Whisper-large-v3-fast,transcript_Sonnet-5,544,"[0.81749, 0.82135, 0.81941]",0.5531496062992126,0.2840708589173548,2.46875,0.0,0.5169268622994423
ademhaling,Dokter Patient,Whisper-large-v3-fast,transcript_Sonnet-5,231,"[0.79448, 0.80867, 0.80151]",0.555,1.465953307392996,0.6883116883116883,0.0,0.17971851909533143
ouderen-zorg,interviews,Qwen3 ASR 1.7B,transcript_Sonnet-5,345,"[0.61999, 0.62905, 0.62448]",0.26326530612244897,0.09124375493031817,1.1971014492753622,0.0,0.21745773748709604
bewegingsapparaat,Dokter Patient,Qwen3 ASR 1.7B,transcript_Sonnet-5,435,"[0.72263, 0.7021, 0.71222]",0.40954773869346733,0.8601440576230492,0.960919540229885,0.0,0.3773804941773415
antidepressiva,Psychologische gespreksvoering,gt,transcript_Sonnet-5,589,"[1.0, 1.0, 1.0]",1.0,0.4429538776031685,1.0492359932088284,0.0,0.41292347501103693
interview-113,interviews,Qwen3 ASR 1.7B,transcript_Sonnet-5,309,"[0.77299, 0.7877, 0.78028]",0.26147704590818366,0.2737019636188411,1.5080906148867315,0.0,0.47249672349010197
ouder-worden-2040,interviews,gt,transcript_Sonnet-5,432,"[1.0, 1.0, 1.0]",1.0,0.2697236509458635,1.3263888888888888,0.0,0.5287557741006216
neurologie,Dokter Patient,NVIDIA Canary 1B v2,transcript_Sonnet-5,412,"[0.72295, 0.73714, 0.72998]",0.39488117001828155,0.6372269705603039,0.7694174757281553,0.0,0.4684007932190542
studie,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,679,"[0.57501, 0.52726, 0.5501]",0.38870431893687707,0.5938618221855216,0.7466863033873343,0.0,0.34039860260155463
antidepressiva,Psychologische gespreksvoering,NVIDIA Parakeet TDT 0.6B v3,transcript_Sonnet-5,848,"[0.67898, 0.64355, 0.66079]",0.41156462585034015,0.6523572249904178,0.5011792452830188,0.0,0.41518414597958325
GGZ-exposure-therapie,interviews,NVIDIA Canary 1B v2,transcript_Sonnet-5,235,"[0.65438, 0.6435, 0.6489]",0.16966580976863754,0.08832490948847546,1.221276595744681,0.0,0.46697901460257446
ouderen-zorg,interviews,NVIDIA Canary 1B v2,transcript_Sonnet-5,402,"[0.68406, 0.68812, 0.68609]",0.27346938775510204,0.08896485230958015,1.0298507462686568,0.0,0.2963177384260823
